4.569487	-4.997104
6.100454	-5.053593
-5.018068	4.335570
-5.932495	4.492644
-4.291366	3.887040
4.615478	-4.493308
-3.257605	4.140785
-5.373258	5.777447
4.229459	-6.272411
4.639081	-5.231737
-4.174707	2.986109
-6.122664	4.805498
-5.295800	7.394568
5.104229	-5.543115
5.861915	-5.611904
-4.241974	3.998902
4.862362	-3.905903
-5.726128	6.527132
-5.209697	5.919505
4.579943	-5.144660
-3.741966	4.961830
-5.533095	4.488460
-6.369532	5.855892
5.325276	-5.095494
3.774897	-4.849505
-4.937882	5.567073
-5.004714	4.465468
5.300419	-4.806659
3.788760	-5.664104
-4.889030	5.680530
-3.786832	6.088159
-3.306180	5.958288
4.774313	-4.239288
5.109245	-5.580713
4.760592	-4.548882
-4.354222	3.902175
6.916858	-4.345412
-6.480013	5.515817
6.071677	-5.279045
-6.639463	3.949100
-5.346029	5.842687
-5.085197	5.713054
-5.186222	5.873188
5.303594	-4.947732
-6.941213	5.378972
5.977138	-5.397335
5.100136	-5.680744
5.232294	-4.564071
-6.058213	6.723811
5.569424	-5.204950
-3.947540	6.074434
-7.523128	6.975640
-5.070657	5.436690
-6.487436	6.439748
5.833815	-5.333483
6.340136	-4.643877
4.825197	-4.313097
5.493631	-3.737778
-5.472491	5.556697
-3.886379	4.814489
5.845974	-4.848136
-6.921613	5.976754
2.969888	-5.763417
-4.912698	5.274525
4.682161	-5.724538
5.354300	-4.884704
3.639079	-4.796127
-4.517156	3.697502
3.664072	-4.573798
4.730972	-5.540930
5.375699	-4.004626
5.628717	-5.378248
4.782706	-4.987319
5.146586	-3.615322
-3.970547	2.615936
5.360192	-4.853042
7.533564	-4.816265
5.317528	-5.605753
-5.183093	5.246783
-3.278282	4.094699
3.785403	-6.617176
-4.149107	6.533628
-5.547070	7.194791
4.065950	-5.581068
-5.056592	5.776338
4.890073	-7.041309
3.810549	-5.860723
-3.677378	3.554200
5.949717	-5.554850
-5.378091	3.191231
-5.802933	5.070751
-5.384646	5.446283
-5.759456	5.878793
-5.881050	4.669712
-5.525252	4.896654
4.968580	-5.702917
5.056385	-6.789628
-3.878654	6.230209
-7.092374	3.566560
5.400240	-4.122796
-5.718771	4.270233
5.168360	-4.347753
-6.027669	5.858829
4.305598	-6.010256
-3.746006	6.918255
-6.167807	4.314487
5.162249	-4.120883
4.425356	-4.523678
-5.184384	4.909294
5.930280	-4.073184
-5.457149	6.152602
3.189096	-6.202054
-3.788449	4.814089
-5.705527	5.491345
-7.439329	5.213819
5.766802	-5.697180
-6.121286	7.201599
-2.567896	3.805874
-5.217368	5.988552
-4.394144	4.848380
-6.387666	3.816516
-4.845724	4.554272
-5.484500	4.409206
-5.952845	6.356462
-5.299680	6.136853
3.529121	-5.333202
5.084991	-4.475763
-4.326731	6.792763
3.817991	-6.107046
-6.466990	4.047755
3.954107	-2.509820
-3.858093	3.585154
-4.829505	4.284276
4.898098	-5.196666
4.602924	-4.584158
-4.543084	4.658439
3.683852	-4.488136
-6.450096	3.975686
-4.275042	5.055148
-5.603727	4.709361
4.810337	-5.683512
-4.887512	5.473805
4.456121	-4.893125
-4.350998	4.115465
-4.945810	4.754081
4.447379	-4.535463
5.062923	-5.511897
4.170884	-5.283880
-5.214491	5.911556
-4.452243	2.662223
-4.173923	5.181363
4.190623	-4.980635
5.093420	-4.122363
-4.610392	5.498471
-6.130609	5.992417
6.738441	-3.584006
5.371455	-4.506954
5.315402	-4.608350
-5.565895	6.702619
5.341833	-4.913082
4.876199	-3.034402
-4.328363	5.587351
-4.891976	5.256104
5.890427	-6.034714
5.134325	-2.855199
6.653364	-4.593942
-5.509973	5.663118
-4.973159	3.900943
4.109931	-3.869715
-5.689368	3.486840
-5.943141	5.525575
-4.656236	4.711154
3.473571	-4.227384
4.572624	-4.660314
4.081693	-7.417569
6.048844	-3.727887
3.875967	-5.708404
5.934682	-6.886207
-4.687741	4.952774
3.663412	-6.764107
-4.104659	4.455089
-3.708303	3.188373
-5.759199	5.713694
6.146302	-5.653873
-4.196014	5.103755
4.340479	-5.193111
5.114536	-4.636025
-4.757293	3.040978
-6.599904	4.704258
4.038600	-5.696530
-5.161702	4.361483
4.144666	-3.974908
-4.924472	7.409287
-4.209932	3.412957
3.792665	-3.663344
-5.369849	4.372638
4.385689	-5.128713
-5.249409	3.739866
3.259753	-3.670449
-5.257104	4.413808
-6.218356	6.266884
4.283651	-6.194762
-2.544463	5.211748
-6.055405	3.479414
3.832476	-5.311887
-5.567560	5.446490
4.865896	-4.693824
-5.482288	5.039470
-3.289641	4.427607
3.986806	-4.206235
-4.229509	3.969513
-3.962705	6.686343
-5.095412	4.272140
-3.700589	3.949060
5.429826	-5.649015
-5.399307	4.248250
-5.504036	5.796396
4.380423	-4.169498
-5.712698	4.793651
-4.097780	5.432049
-6.394690	6.924807
-5.910136	4.886339
-6.491748	4.160289
4.992946	-5.424047
5.451268	-4.696862
4.738545	-4.406412
-5.005400	6.789240
-4.086417	5.082607
4.754956	-4.514849
-5.357413	4.878494
3.479094	-5.762324
-4.742966	3.154550
4.993647	-5.395622
4.799196	-4.302107
-4.760052	5.245111
5.035285	-4.829670
-6.193082	6.709409
7.802367	-4.766501
5.475648	-5.687809
4.906076	-1.223588
6.041768	-6.850575
5.375524	-4.816086
-6.549308	4.750524
-6.268326	4.223665
-3.726422	4.706772
-6.121584	3.790860
-4.013976	6.150640
4.148324	-5.228148
-4.657279	5.745486
4.089721	-5.297112
5.273101	-5.067195
-5.836593	6.442666
4.272414	-3.791544
-3.838060	3.622866
-5.908772	5.926522
4.337028	-5.196449
3.218214	-5.078653
-5.741607	4.553851
4.544405	-5.836957
6.070533	-5.990458
4.760215	-4.392443
-4.146710	5.372244
-4.739323	4.606553
-4.352960	3.912737
-5.082046	7.054497
-6.498287	3.851459
-4.037656	6.235416
-3.894800	4.697065
6.207539	-5.945811
-6.496476	7.178438
4.259886	-6.484923
-3.930738	3.874597
-5.192571	4.646028
5.023113	-4.704589
-4.649718	6.761508
4.692136	-4.588921
3.848377	-4.351390
-4.923964	4.787144
-4.803688	7.148914
-4.031202	4.962887
-4.177791	5.847221
-2.343900	4.923983
-4.941949	5.532708
4.951042	-4.728922
-5.512643	6.297372
5.596853	-5.745794
4.483130	-5.421299
-4.759305	4.055350
3.498668	-4.758807
5.268106	-5.323873
7.505960	-5.008919
3.149511	-5.085409
-4.415096	6.307603
-4.811898	5.157318
4.173186	-3.928921
-5.256358	4.081997
5.668338	-3.464309
4.848505	-4.700514
3.988130	-3.924016
-6.134707	6.441791
-5.700717	4.967838
-3.344736	5.698303
5.704867	-4.658196
5.933253	-4.265860
3.992641	-3.753374
5.231688	-4.490560
2.875229	-4.170717
-5.091703	4.931659
3.804283	-5.764397
-5.334067	5.573317
-3.796205	4.679498
4.408439	-4.082647
-5.712227	4.660397
-3.504943	4.831776
6.011343	-6.113481
4.221152	-5.504500
-4.169828	4.687018
5.777319	-4.320439
4.599401	-3.557651
-4.486485	4.955450
5.286165	-5.837973
-6.730034	5.001151
-4.227063	4.019967
5.248534	-4.459700
6.390599	-4.749012
-3.877899	5.180591
5.087834	-3.753234
-3.304851	3.826844
-3.596359	5.093227
-4.930913	4.895945
5.906669	-4.993647
4.130363	-5.487728
6.492277	-5.078610
-5.571028	4.886116
-5.476943	6.246381
5.467246	-6.999447
-5.538382	3.323061
-4.098946	4.320506
5.342824	-4.895161
-4.981395	4.877280
-4.081544	6.425398
-4.806111	5.288222
4.283545	-5.616658
4.687841	-4.489922
-5.350004	3.504346
-5.102761	4.031873
3.853980	-4.545269
3.796864	-7.081598
-5.439056	4.027467
6.136281	-5.779906
5.959570	-4.289689
5.636702	-4.717745
-4.930191	4.572765
-5.389413	4.554921
-5.239367	5.873283
-6.154365	3.445633
4.683651	-6.708561
6.273624	-5.247129
-5.974417	5.590113
4.267084	-6.774928
-4.733632	5.508832
-5.889139	5.940023
-6.377808	3.650615
6.404382	-4.685658
-4.136684	3.164547
-6.589860	6.111045
-6.597136	6.043315
-3.925030	4.514479
-6.468487	4.974582
5.408012	-3.208409
3.959755	-5.513196
-4.650855	6.126194
-3.745711	3.506352
5.479966	-5.356717
-4.429932	6.262738
4.622860	-6.294650
-4.175362	3.818579
4.965885	-5.701737
-3.939987	5.406090
-3.902798	4.942613
4.997105	-4.333558
4.787162	-5.229383
-4.830091	3.993522
-5.427783	6.225504
-4.070178	4.462685
3.358734	-5.077177
6.301773	-6.805160
-7.218738	3.915602
-6.367362	4.421592
-5.655692	5.603118
-4.856457	5.654725
4.212061	-7.222069
-4.705746	3.855074
4.784292	-4.618254
5.373037	-4.004076
-2.882137	4.876294
-6.021536	4.482976
-3.819008	4.016609
-3.918557	7.146646
-5.397169	5.363783
-4.760176	4.681573
-4.956291	5.195582
4.421210	-4.788443
4.763776	-6.305287
5.771243	-6.172718
-7.092772	4.053415
-5.168321	5.497490
-4.424977	5.260621
-3.686150	5.355580
-4.512942	4.506739
-4.810279	4.303677
2.067038	-5.027090
5.675012	-6.696606
-6.839009	3.653160
-5.402651	5.135546
-4.893862	4.117939
3.767885	-6.325938
-4.973936	6.579849
5.360508	-5.112868
-4.923968	4.147321
4.296252	-4.320037
-5.579162	6.462018
-4.371406	6.137810
-5.015550	5.850844
-5.558990	5.923416
-3.839837	4.643514
5.522434	-5.308943
5.811407	-4.838099
-4.018998	5.784616
5.520594	-3.324011
-5.170437	6.423502
-6.485083	3.945078
6.480139	-5.680102
4.259974	-4.701798
5.435680	-5.604971
-5.052165	1.865418
-4.798698	5.668975
-3.231424	4.132110
-5.876756	4.333383
-5.848279	3.219943
-4.379412	5.015959
5.148000	-5.914248
4.587100	-2.974045
6.313790	-5.112643
-6.741695	4.778218
4.313368	-4.684223
-4.167257	4.437075
-4.412666	5.681420
-6.169242	5.414976
-6.880207	4.376627
-5.942116	3.996104
5.691525	-5.196617
5.838084	-4.591398
4.827384	-3.802602
2.716615	-4.738809
4.868141	-5.908018
4.299905	-4.822081
-3.919464	5.700404
-3.689992	4.107798
-4.279944	5.452661
5.380681	-4.875713
-5.293549	5.074665
3.453662	-5.433052
-5.383466	5.460441
4.201222	-3.765809
-5.935861	3.620837
-7.141771	5.494218
-4.361425	6.890226
-5.645014	5.174262
4.820178	-6.431435
5.139736	-5.081251
5.119970	-4.553225
5.385594	-6.073548
-6.143143	5.442478
5.208415	-2.994023
4.909499	-5.006155
-3.401153	6.326217
5.264304	-6.045778
-3.397633	7.698804
5.421078	-3.259203
-7.499527	4.320678
-4.688762	4.105962
5.692126	-4.402914
6.047669	-3.693323
5.954952	-6.404761
-4.674149	4.901528
5.215496	-7.421326
4.825761	-3.621405
-5.463504	5.515609
-4.478981	6.165808
5.145968	-3.148745
6.404238	-5.069990
3.575059	-4.308820
-4.179274	4.922918
-4.506676	5.035119
-6.407172	2.701098
5.518375	-4.552272
-5.796504	5.337135
6.040399	-6.729111
-5.452660	3.974646
5.331099	-6.285391
5.836950	-3.727340
5.320841	-5.904202
4.933227	-5.830210
-7.004101	4.164146
-4.910026	4.359621
-4.931080	5.414555
5.307087	-5.450379
-4.312516	3.747046
6.011789	-6.186372
3.851892	-3.439048
5.399863	-6.368841
4.182989	-3.743840
4.756860	-5.013351
-4.815534	5.978566
6.424543	-6.834395
-3.938730	5.167226
4.521525	-4.597221
5.023491	-3.555403
-5.018133	5.089604
-5.318200	6.245695
4.446943	-4.026805
6.073849	-6.591264
-5.379153	5.870902
6.048635	-5.461629
7.062404	-5.811239
-4.349130	5.158669
4.135673	-6.437230
4.827799	-4.194457
-3.859006	5.596489
6.079270	-6.796089
-3.794195	4.016090
-4.460570	4.952498
7.269208	-4.911785
4.450626	-3.499517
4.027204	-5.152083
5.752894	-6.207614
3.431554	-4.471258
5.335462	-4.674094
3.896680	-5.015131
-6.698594	3.666328
6.803647	-3.324800
-4.266683	5.901152
-6.649514	5.635963
6.608210	-3.689292
-6.570700	2.941912
-4.139022	4.676683
4.728863	-4.036485
-6.668711	4.394220
-4.611039	5.522921
-4.350392	6.369388
4.220380	-5.727689
3.359039	-6.477920
5.015701	-3.914668
-5.218316	5.425973
5.364316	-4.600959
-6.954835	4.952550
-4.986697	4.359063
5.906943	-5.395228
-4.971365	5.862034
-4.235317	3.643008
-4.265961	5.039676
-5.594597	4.659692
5.382382	-5.468218
6.410253	-3.284930
4.598116	-4.790465
-4.851871	3.800198
-6.333864	6.718635
3.316156	-5.872064
-3.996597	7.665467
2.983944	-6.424488
-5.597440	6.245158
-4.489466	4.414237
-4.379782	4.745343
3.849800	-4.038172
-4.585830	3.661917
-4.709987	4.541413
-5.261849	5.014108
5.939438	-3.878778
5.817290	-4.173975
5.261997	-5.413666
-4.020107	5.955517
-6.216130	6.582731
-5.706515	4.608952
4.395623	-4.222122
-4.496167	6.358996
5.524133	-4.773386
-3.145766	6.048798
5.146632	-5.291397
-3.718410	4.626614
-5.889727	4.406153
4.550098	-4.197893
-4.483531	3.441919
-6.059442	3.333697
-2.949560	5.608735
4.678713	-6.859599
-6.524096	4.694452
-4.901632	4.435980
5.113579	-4.792210
-4.905362	5.811182
5.385848	-3.041558
-6.528141	3.717630
-5.704062	5.609264
6.198893	-4.122055
5.324367	-4.305259
3.016006	-4.788458
-3.799308	5.861435
-4.347444	6.797797
-4.562420	4.063254
-4.665190	3.661921
4.872749	-5.297710
-6.061835	4.841471
6.032683	-7.181669
-4.266835	4.978725
5.753363	-5.371103
4.830566	-3.788742
-4.457148	3.191160
-6.273130	6.859537
4.729001	-3.863952
4.929662	-3.343360
4.074647	-5.822625
3.984082	-4.146140
-5.118557	4.770066
4.476435	-5.530095
-4.037895	4.786080
-6.172044	2.850276
5.330414	-5.365342
3.458508	-5.900197
5.538351	-5.874582
5.053978	-5.093269
-7.609505	3.542292
5.227416	-3.869602
4.125409	-5.621171
-4.868731	3.478525
-4.895196	5.893448
-4.221497	5.231023
-7.343710	4.338592
5.650772	-5.475277
-3.503509	2.960316
5.173207	-5.705827
-5.366950	6.314735
5.821638	-4.849992
6.098345	-4.603526
4.600884	-5.293157
5.877907	-4.856043
3.887346	-6.035862
-5.497250	5.295128
-6.498840	4.302409
-5.661364	4.750074
4.345833	-4.954142
-6.044720	5.319488
-5.286317	4.029343
5.519617	-6.574481
5.136131	-5.511503
-3.010907	4.348914
-3.834906	5.807019
-5.249726	3.391004
8.054356	-4.440567
-5.510361	5.864669
4.534697	-4.504921
7.504491	-6.734688
3.937488	-5.033687
-4.416790	5.059510
6.626497	-4.472631
-5.504318	4.609991
6.260422	-4.340735
-5.016727	6.599276
2.557629	-5.151051
-5.569075	6.030620
-2.716266	5.852733
4.941064	-3.374044
-5.359654	3.436620
-5.823453	4.207724
-4.783435	5.553744
-5.213031	5.130251
-4.622981	6.597272
5.232606	-5.462599
4.110375	-3.072088
4.828483	-3.243231
-4.771565	5.276500
-3.149784	5.118002
4.792271	-4.571281
-7.553947	4.898664
-4.827704	5.073387
4.746979	-4.848968
-4.301495	4.942878
3.672691	-4.899829
-4.480387	6.727588
5.378330	-5.097875
-5.912405	3.929773
-6.981363	2.751482
3.705195	-4.611099
-6.178390	5.420195
5.017094	-3.483063
4.347850	-5.999847
3.782353	-4.068940
-5.391448	3.848068
5.360563	-4.051522
4.138543	-5.909378
-5.203523	4.867377
-5.236092	5.507193
-6.251839	4.350772
-4.006144	5.637651
4.180371	-6.722862
-4.180258	4.373964
-5.312908	5.441278
5.207506	-3.806884
3.437495	-5.945889
3.766929	-5.432333
-5.172781	5.395532
-5.879046	6.495397
-5.039902	4.403869
-6.136879	4.159259
-4.878133	6.003333
-4.601477	4.114931
5.180275	-6.014495
6.256737	-5.073284
-6.052116	4.481664
4.604793	-7.025244
-5.997499	3.699789
-5.383973	5.159210
4.145251	-5.275621
5.244147	-4.568344
-5.531130	7.158816
5.249908	-5.652933
4.747642	-4.402524
-5.329278	5.389449
5.020013	-4.921682
5.225046	-6.205400
4.608397	-3.235217
-4.477109	4.302109
-4.521294	4.262375
-6.350861	4.586386
5.987241	-4.071220
5.771319	-6.178264
-3.706874	5.330327
-6.227932	4.350014
5.797579	-3.519618
-5.632085	4.557984
-5.997054	3.842892
-6.896340	5.179037
5.015853	-5.953991
5.139398	-6.032635
-4.700905	5.063212
-4.515339	6.695443
4.618104	-3.530220
-4.461359	4.068615
-4.212534	3.954730
4.961547	-5.705644
4.981224	-5.503934
3.728189	-3.530210
4.548406	-4.657679
6.114413	-7.031423
-6.344479	3.707941
7.153664	-3.416544
-4.362994	3.464169
5.573058	-6.137396
-5.787444	5.486490
-6.528191	4.963501
3.526398	-6.509309
6.521137	-4.727662
-4.039013	4.228848
-5.533017	4.468155
4.194467	-4.933079
4.961698	-4.688824
6.289967	-3.049327
4.081460	-5.625165
4.252116	-3.276025
3.476941	-3.144681
6.234456	-4.373410
-5.537585	5.359360
-3.960619	6.558771
-5.744355	4.168706
-4.163063	5.892625
-5.732198	5.915284
4.782946	-3.879694
-5.561527	5.696336
5.180079	-2.774867
5.900216	-5.450489
4.515281	-4.426440
-3.866170	5.290038
-5.907910	4.614838
-4.633031	5.403180
-6.699236	4.885660
5.832137	-6.009832
5.909582	-5.600326
6.111837	-5.137398
2.241561	-5.425059
3.776857	-5.953958
-5.522385	5.188911
-4.913430	5.730005
5.605410	-3.938718
-5.066111	4.648747
6.021306	-5.487333
-4.322681	4.773488
5.867678	-5.421322
-3.575477	5.651419
-3.286726	4.609569
-4.190207	4.710586
-5.181245	6.441562
-5.977928	2.869598
4.449125	-7.703868
-5.924797	6.533887
5.343927	-6.163477
-4.420229	5.312454
-5.155922	4.520296
-3.839004	4.292096
6.377294	-4.154195
6.948830	-4.795955
6.255583	-4.501167
-4.851000	4.873160
-5.964807	5.422654
-4.620100	5.054572
-4.194710	3.279099
-4.938089	5.263924
-4.032673	4.027307
4.209922	-5.517145
7.337741	-4.358900
-3.993923	4.181775
-5.732628	3.986665
5.545738	-4.677004
-4.895510	5.271199
3.253564	-4.028279
-4.709273	4.800188
5.085668	-5.623225
5.212887	-7.501411
-5.497838	5.593462
-4.259772	5.089101
4.244373	-5.606762
5.212122	-4.569106
-5.853098	4.138533
5.349012	-6.326982
-5.373557	4.041611
4.705679	-5.421927
3.435863	-3.192113
6.905259	-5.754780
-6.247343	6.487932
-4.920922	4.124599
-4.002564	6.135804
6.657636	-4.660450
4.424289	-4.787626
5.125332	-4.324308
-5.709879	4.846162
-5.510158	5.179298
-4.820406	4.975306
-5.089171	3.932873
5.043427	-4.612873
5.174230	-3.613097
-4.454218	3.119829
4.025905	-3.347439
4.849096	-3.339439
-4.074795	5.314306
4.870724	-5.660643
4.794417	-4.805507
4.985011	-3.938994
4.909483	-6.588124
-3.933800	5.048299
5.033805	-3.598442
-5.156574	4.822785
-4.796157	5.977598
4.214635	-4.914550
-6.890438	2.230396
-6.290453	3.316800
-4.648725	3.848474
4.540023	-5.747364
5.651180	-5.029582
-3.936512	4.531266
-4.695527	5.923829
4.916237	-5.139412
4.671407	-4.332460
-5.534876	5.151780
-5.013667	6.552404
-5.639150	3.592977
5.631706	-6.707965
2.809461	-5.621616
4.946023	-3.456704
5.633649	-4.707753
4.364583	-5.775072
-5.215566	5.123142
-5.706028	4.115415
-5.231725	4.469941
-6.951733	6.041839
5.833823	-4.246091
-4.784512	4.706077
5.501335	-6.587835
4.651826	-5.210644
-5.227255	4.312295
5.726593	-7.079519
7.127207	-6.035389
3.039556	-6.893685
5.127286	-4.718694
-4.174215	4.014667
-6.559411	4.657195
-7.368044	5.179627
-5.876451	2.673618
-4.896798	4.652775
-4.716242	2.851906
5.880843	-4.598400
4.171325	-8.225112
5.015800	-2.907643
5.202362	-6.752868
6.003177	-6.195579
-6.321521	5.374410
5.852228	-4.257351
-5.485172	5.307003
5.858163	-2.391312
5.307396	-5.892739
-4.891499	4.294729
6.640236	-5.234758
3.182359	-5.292823
6.300783	-5.319844
-4.773690	6.262863
6.586129	-4.121652
4.236101	-4.142351
-4.533956	3.702356
-4.936136	6.147458
4.612294	-4.254156
-7.792359	5.469001
5.480443	-5.502699
4.824583	-4.096237
-4.413219	4.892068
-4.801113	4.890679
5.175334	-5.204420
3.828982	-5.416728
2.739886	-5.549104
4.549334	-6.245904
-6.277070	5.801766
-5.455508	4.933990
6.634624	-4.989980
-5.727203	4.413606
5.634354	-3.842943
6.271519	-5.499517
-3.620505	4.751728
-4.860777	6.503326
-3.546394	6.292426
5.318443	-4.771711
2.849344	-4.922295
-3.954243	3.640673
-4.465597	3.647154
-5.467617	5.553080
4.982595	-5.839852
-6.513443	6.347452
-5.436556	4.644451
-3.888137	4.675605
6.405277	-4.278014
4.708735	-6.349912
-3.712554	4.349289
4.003314	-7.565380
6.635383	-4.308597
-5.599575	5.342147
-3.603399	4.045021
4.013112	-5.824799
4.821195	-5.224091
5.125094	-3.358849
4.213898	-4.355657
6.717223	-4.453612
-6.074246	5.730486
3.836976	-3.496365
3.987452	-5.216924
4.985760	-5.000145
-4.917046	4.592502
-7.963620	2.918868
6.613484	-3.962184
5.693690	-6.122639
-4.336283	4.773345
4.631973	-5.752545
6.222823	-4.523020
-4.255771	4.228334
6.556709	-5.618811
6.248125	-2.339938
5.169925	-5.714008
-3.240868	6.390407
-4.304250	3.809765
-5.230857	6.461065
-4.280831	5.207761
4.663759	-4.338882
5.187368	-6.290912
-4.729108	3.391948
5.455126	-4.683622
-5.066106	2.756679
6.503736	-4.032728
-3.851125	4.980137
-5.921034	5.158021
5.877605	-5.821073
-3.842533	5.697908
-3.381320	5.413919
-5.994404	6.527662
-6.995249	2.793542
5.324685	-4.878690
-5.842283	7.148168
4.860513	-5.741074
4.866749	-6.026617
-4.624663	5.863381
5.033307	-4.244377
7.621472	-4.801137
-4.927959	5.434284
-4.294449	4.309084
-4.898650	4.408699
5.195133	-5.936609
-3.160513	4.352714
5.873923	-5.618785
6.345906	-5.484480
6.305514	-5.038580
4.432282	-5.478462
4.448795	-5.047218
5.805777	-3.035345
-4.128381	5.814851
5.668454	-4.632428
5.750180	-6.674553
3.009432	-4.052922
5.364479	-5.657087
6.619838	-4.970061
4.831191	-5.390473
-4.847558	5.064110
6.214730	-4.320113
3.877034	-5.015063
4.039523	-5.153579
-5.070962	5.579446
-6.491076	3.887955
-4.446778	4.827158
-5.751716	6.317171
-6.136561	5.671975
-5.131052	2.917658
4.727098	-3.795477
-4.856800	4.837904
-4.806692	6.226048
5.494056	-4.311766
4.050408	-3.969691
4.832387	-5.672945
-4.496095	5.289087
-4.552617	4.798128
-5.842287	3.822571
-5.098471	4.303462
-5.150495	3.515005
-5.084234	5.943489
-3.861472	4.979283
4.675819	-6.688106
4.988502	-4.516525
5.500921	-5.075841
5.525992	-5.381357
-5.406267	5.756616
-5.445325	4.265791
3.079376	-4.846590
-4.151001	6.440701
-4.692160	4.196464
-5.512551	6.716393
3.441437	-5.286078
4.657896	-5.736455
-5.338265	4.231105
5.478708	-5.204767
-5.123718	4.720232
5.690697	-3.473357
-6.133680	4.764482
-3.311958	3.457593
6.898847	-5.439723
5.468985	-5.854626
5.627802	-4.183731
-5.811418	5.345356
4.166477	-6.419900
5.130076	-6.199266
-5.506864	3.691816
5.133210	-3.684208
-5.087920	3.996346
4.871538	-4.062278
-5.677728	3.807556
-3.580597	4.829240
4.190400	-7.019073
4.477953	-5.907005
5.804812	-4.408399
-5.980205	3.331776
4.153028	-4.393256
-5.424642	5.584475
-3.729792	4.463866
-2.836761	5.431411
-4.133339	5.477696
-3.305073	4.108707
5.116294	-5.335347
5.325151	-3.845680
3.344205	-7.504866
-5.974974	6.173894
3.765757	-3.507233
-5.165907	4.498307
-7.000674	5.631224
5.221807	-5.640274
-3.111310	4.127407
-4.926504	7.266231
6.168320	-4.721211
4.857366	-4.780417
-3.742079	5.542719
-4.382938	1.943747
6.503622	-5.560162
-6.186490	5.346440
-4.249879	6.022631
5.116831	-3.794616
4.105267	-4.044252
5.491495	-5.096542
-3.886249	3.934673
4.422332	-4.120695
5.334181	-5.671653
4.346081	-4.239938
-2.676918	4.430961
-6.020294	5.700909
-5.218247	5.119860
-5.481555	6.114757
-4.947952	3.280269
3.986738	-3.177547
-5.545218	3.491195
-3.740999	3.681169
6.179381	-5.740540
-4.576834	5.090317
4.668583	-5.202441
-3.916688	3.433887
-3.763778	4.912023
-4.104740	4.637163
4.249810	-5.794138
6.697782	-4.126423
7.278937	-4.517588
-5.578986	4.071760
-4.413954	4.156612
3.393090	-2.529026
4.516769	-6.753976
3.697126	-4.481699
4.787488	-7.012536
5.620101	-5.791523
-4.440850	4.469138
5.083152	-6.114426
-4.799368	5.461690
-3.455063	6.707762
-4.195158	4.456103
6.858590	-4.972480
-6.302910	6.901730
6.685722	-5.914661
-5.890312	5.349797
4.217178	-4.434319
3.665368	-6.067819
3.526616	-6.307185
4.026924	-5.389347
-4.394719	4.228196
5.209208	-4.643562
